Artist,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Views,Likes,Comments
Snoop Dogg,0.878,0.786,11,-5.273,0.152,0.416,3.10E-05,0.122,0.831,101.984,30994885,369883,12192
Lil Wayne,0.669,0.634,11,-6.476,0.0327,0.0125,0,0.0946,0.496,124.906,475532733,2941752,113424
Lil Wayne,0.502,0.786,9,-4.378,0.317,0.255,0,0.65,0.739,169.021,788318126,6142541,142101
Lil Wayne,0.328,0.622,5,-7.291,0.0866,0.858,0,0.104,0.401,74.267,764982505,4833883,288946
Lil Wayne,0.457,0.906,5,-2.278,0.342,0.249,0,0.182,0.54,104.02,351589402,2019702,183018
Lil Wayne,0.364,0.752,2,-5.429,0.304,0.0007,0,0.318,0.606,79.119,180051134,1119672,88673
Lil Wayne,0.832,0.43,0,-9.39,0.0826,0.0606,0.00323,0.124,0.462,148.074,524707468,2641825,97534
Lil Wayne,0.663,0.688,6,-8.659,0.283,0.0391,0.00224,0.223,0.731,151.589,11856519,192622,4934
Lil Wayne,0.443,0.623,0,-6.717,0.0718,0.0468,0,0.247,0.156,79.365,7163,256,8
Lil Wayne,0.742,0.617,2,-6.689,0.0345,0.05,5.92E-05,0.0711,0.491,147.002,19671055,273280,13598
Lil Wayne,0.376,0.841,3,-4.348,0.356,0.0435,0,0.578,0.463,76.052,46104250,370102,1649
Sia,0.716,0.512,1,-6.257,0.0331,0.483,0,0.0928,0.326,104.957,215540369,4266217,67110
Sia,0.468,0.779,9,-4.839,0.0779,0.112,0.000373,0.101,0.26,173.799,151276432,1964768,31983
Sia,0.399,0.787,1,-2.88,0.0499,0.0197,6.07E-05,0.0685,0.572,117.089,2581536372,12476394,577131
Sia,0.259,0.437,11,-6.589,0.0386,0.102,1.32E-06,0.106,0.0951,180.042,1953769806,14149628,396631
Sia,0.628,0.698,6,-5.608,0.105,0.0472,0.00143,0.0907,0.732,89.976,1788225602,8821956,193866
Sia,0.603,0.615,11,-4.931,0.165,0.0799,6.72E-05,0.117,0.561,158.657,331492365,3990442,81179
Sia,0.421,0.791,9,-4.998,0.0496,0.0117,1.48E-05,0.146,0.499,130.075,1261263786,5191365,295936
Sia,0.678,0.744,6,-4.058,0.234,0.495,2.35E-05,0.0631,0.433,101.987,1298279,32710,1226
Sia,0.759,0.636,6,-5.585,0.0369,0.0224,0.000143,0.166,0.536,109.976,106746356,988318,29233
Sia,0.547,0.814,1,-6.191,0.12,0.0215,0,0.0475,0.724,92.986,50685969,494298,22853
Fleetwood Mac,0.828,0.492,0,-9.744,0.0276,0.0644,0.00428,0.128,0.789,120.151,41698012,476988,18380
Fleetwood Mac,0.545,0.67,9,-8.81,0.0496,0.009,0.000822,0.0451,0.481,151.553,63168341,618971,1942
Fleetwood Mac,0.73,0.487,4,-10.991,0.0303,0.258,0.01,0.0852,0.731,114.965,53248522,342799,12135
Fleetwood Mac,0.583,0.947,5,-5.12,0.0378,0.0185,0.00109,0.0679,0.803,135.448,5109177,44832,2039
Fleetwood Mac,0.414,0.161,7,-22.32,0.0318,0.883,0.000223,0.117,0.423,159.375,76081765,451100,24275
Fleetwood Mac,0.671,0.71,9,-7.724,0.0356,0.0393,1.12E-05,0.0387,0.834,118.745,5410145,42737,1411
Fleetwood Mac,0.64,0.649,2,-10.345,0.0264,0.216,8.30E-05,0.0551,0.865,124.825,49292398,385402,15325
Fleetwood Mac,0.723,0.49,9,-14.745,0.0296,0.111,0.0946,0.0923,0.795,129.012,8490005,61004,3698
Fleetwood Mac,0.622,0.54,5,-13.99,0.0261,0.017,0.00771,0.265,0.847,130.879,81512369,436530,17764
Fleetwood Mac,0.654,0.336,6,-12.825,0.0379,0.858,0.385,0.0786,0.947,176.083,2246595,23628,43
ABBA,0.543,0.87,9,-6.514,0.0428,0.358,0.000939,0.792,0.754,100.804,679721429,3253260,125468
ABBA,0.749,0.491,10,-9.655,0.0403,0.02,0.00899,0.159,0.536,119.528,361288115,3156029,67741
ABBA,0.749,0.748,2,-7.011,0.0323,0.295,0.000443,0.469,0.827,137.547,272724820,1324658,38708
ABBA,0.719,0.922,11,-6.091,0.0338,0.523,0.000163,0.0867,0.964,133.113,7540645,51162,2172
ABBA,0.454,0.788,6,-6.748,0.0371,0.574,0.000766,0.0859,0.52,126.15,115380254,512491,22130
ABBA,0.684,0.675,11,-8.123,0.0257,0.163,0,0.242,0.924,107.064,142034489,512716,25315
ABBA,0.678,0.727,2,-7.844,0.0258,0.117,0.00396,0.354,0.71,133.481,2968673,39389,798
ABBA,0.445,0.949,2,-4.682,0.0471,0.395,8.18E-06,0.0902,0.653,147.604,77339439,368779,14431
ABBA,0.5,0.554,9,-8.108,0.0354,0.734,3.72E-06,0.312,0.372,84.229,219881780,1203620,48127
ABBA,0.764,0.626,0,-8.274,0.0288,0.457,6.35E-06,0.201,0.961,118.34,90572907,375323,15600
Frank Sinatra,0.652,0.259,2,-13.336,0.0595,0.903,0,0.362,0.836,142.169,13683856,144902,2105
Frank Sinatra,0.262,0.137,8,-15.235,0.0344,0.913,6.74E-06,0.267,0.288,92.183,6422826,94812,3321
Frank Sinatra,0.512,0.339,8,-13.119,0.0498,0.727,0,0.0977,0.951,174.609,15255986,286935,4977
Frank Sinatra,0.401,0.381,2,-7.458,0.0274,0.7,0,0.122,0.229,75.454,40356494,323576,12901
Frank Sinatra,0.257,0.338,4,-12.902,0.0357,0.736,0,0.252,0.544,207.356,420791,5476,190
Frank Sinatra,0.646,0.204,10,-11.957,0.0565,0.826,0,0.312,0.688,140.281,1679701,23726,533
Frank Sinatra,0.668,0.26,7,-14.256,0.0523,0.453,0,0.0621,0.368,119.416,135669950,1746670,20771
Frank Sinatra,0.259,0.473,5,-8.275,0.0295,0.592,0,0.201,0.539,90.348,14266051,131664,3857
Frank Sinatra,0.56,0.434,4,-14.151,0.0729,0.55,0,0.346,0.664,112.803,45558716,271523,15163
Frank Sinatra,0.252,0.118,8,-17.62,0.0328,0.945,6.20E-05,0.117,0.14,87.575,43026,932,27
Tiësto,0.696,0.793,8,-5.733,0.097,0.0683,3.78E-06,0.18,0.698,120.003,12850997,137385,2405
Tiësto,0.754,0.763,7,-4.627,0.0435,0.0301,2.23E-05,0.0901,0.464,117.953,124255684,980422,16264
Tiësto,0.77,0.787,11,-3.748,0.0583,0.198,0,0.262,0.513,119.986,329901294,2401650,39197
Tiësto,0.534,0.855,1,-4.923,0.183,0.0607,0.000263,0.346,0.42,122.06,2192535,28849,602
Tiësto,0.798,0.62,8,-7.079,0.232,0.414,0.0192,0.112,0.235,120.031,236818708,1836947,26791
Tiësto,0.748,0.841,7,-5.08,0.177,0.00445,1.33E-06,0.0413,0.717,123.045,5891427,96134,2236
Tiësto,0.66,0.942,4,-2.273,0.185,0.00789,1.76E-05,0.834,0.543,126.017,2099152,61252,1238
Tiësto,0.79,0.764,4,-4.685,0.0737,0.0836,0.0871,0.132,0.473,123.046,2182357,31412,416
Tiësto,0.652,0.855,7,-6.411,0.0775,0.00658,0.409,0.341,0.0834,127.964,2087256,32315,693
Tiësto,0.747,0.833,3,-2.867,0.045,0.374,0,0.0586,0.687,128.008,52275235,520812,11774
Elton John,0.795,0.8,1,-6.32,0.0309,0.0354,7.25E-05,0.0915,0.934,116.032,396909270,2532714,46017
Elton John,0.504,0.904,6,-6.863,0.179,0.356,0.121,0.14,0.772,176.808,170453554,1658219,37642
Elton John,0.658,0.783,0,-4.615,0.113,0.0798,0.00018,0.187,0.491,126.027,15181510,165237,6585
Elton John,0.601,0.532,10,-9.119,0.0286,0.432,6.25E-06,0.0925,0.341,136.571,129299713,960562,25910
Elton John,0.554,0.315,3,-11.028,0.0298,0.828,5.53E-06,0.101,0.325,128.157,1591571,22237,1137
Elton John,0.729,0.844,5,-8.824,0.0344,0.149,2.87E-06,0.0604,0.777,131.459,87086359,638960,15221
Elton John,0.414,0.428,0,-11.097,0.0278,0.382,0.000243,0.148,0.282,145.075,155579484,650110,18268
Elton John,0.526,0.925,2,-5.584,0.0363,0.102,8.90E-06,0.305,0.819,140.308,19096844,47486,2114
Elton John,0.559,0.473,5,-7.712,0.0279,0.446,0.00141,0.154,0.397,121.227,17035966,209965,571
Elton John,0.594,0.935,0,-2.018,0.0357,0.243,2.36E-06,0.102,0.602,113.99,57457813,809894,26363
JAY-Z,0.789,0.858,1,-5.542,0.311,0.127,0,0.349,0.775,140.022,374189685,2521768,103200
JAY-Z,0.491,0.956,11,-1.538,0.392,0.0295,0,0.46,0.811,173.585,95231588,833985,11631
JAY-Z,0.687,0.793,2,-4.254,0.166,0.0603,0,0.582,0.751,107.045,47752493,219401,4024
JAY-Z,0.632,0.924,1,-1.802,0.29,0.281,0,0.263,0.441,86.844,17001975,138161,5585
JAY-Z,0.654,0.75,8,-7.509,0.105,0.246,0.0178,0.167,0.557,92.78,106953199,826069,53502
JAY-Z,0.261,0.852,9,-4.965,0.158,0.139,4.26E-05,0.477,0.431,177.997,25189646,272421,11734
JAY-Z,0.759,0.678,9,-5.148,0.314,0.23,0,0.15,0.327,89.64,22824654,278099,5625
JAY-Z,0.754,0.631,7,-4.751,0.307,0.552,0,0.5,0.432,94.577,224971063,1192658,94999
JAY-Z,0.74,0.574,4,-6.938,0.245,0.411,0,0.262,0.33,149.762,681129,6477,291
JAY-Z,0.73,0.576,2,-5.442,0.287,0.354,3.59E-05,0.15,0.155,92.131,7101653,51843,1182
21 Savage,0.715,0.62,1,-6.005,0.0484,0.417,0,0.0822,0.172,97.95,17011354,325993,5530
21 Savage,0.561,0.52,11,-9.342,0.244,0.0503,1.86E-06,0.355,0.424,153.15,3926832,54749,2569
21 Savage,0.529,0.673,0,-4.711,0.175,0.000307,2.41E-06,0.093,0.366,165.921,12454143,461647,14487
21 Savage,0.671,0.658,2,-5.567,0.309,0.189,8.66E-05,0.147,0.257,87.933,5384334,96598,1286
21 Savage,0.749,0.63,4,-6.652,0.116,0.0623,0,0.353,0.445,122.03,24885008,487517,9641
21 Savage,0.847,0.733,10,-6.439,0.16,0.00574,1.04E-05,0.151,0.202,130.029,24885008,487517,9641
21 Savage,0.841,0.358,9,-8.368,0.591,0.0201,0,0.39,0.329,158.014,213119,3427,120
21 Savage,0.908,0.546,8,-10.491,0.323,0.0127,0,0.0707,0.225,131.016,7706203,102385,2065
21 Savage,0.773,0.701,7,-6.386,0.0512,0.01,0,0.163,0.203,129.963,1111996,8576,154
21 Savage,0.849,0.424,5,-9.579,0.324,0.0635,0,0.0834,0.153,145.887,74244853,796542,26241
Kanye West,0.367,0.665,1,-2.821,0.0465,0.145,0,0.113,0.31,148.913,105206228,1105989,129255
Kanye West,0.79,0.647,10,-5.983,0.136,0.0515,0,0.248,0.654,87.999,200458945,1310078,63150
Kanye West,0.639,0.628,6,-7.578,0.0399,0.0381,0,0.386,0.43,90.482,123256878,959510,35828
Kanye West,0.789,0.858,1,-5.542,0.311,0.127,0,0.349,0.775,140.022,374189685,2521768,103200
Kanye West,0.724,0.573,7,-4.113,0.0549,0.118,0,0.538,0.438,113.088,47207589,587832,6406
Kanye West,0.617,0.717,10,-7.858,0.153,0.00564,0,0.408,0.49,103.992,432609094,2878369,156021
Kanye West,0.542,0.466,0,-8.665,0.0831,0.141,0.000445,0.125,0.124,191.385,13652003,161439,692
Kanye West,0.669,0.419,1,-6.724,0.522,0.376,0,0.187,0.0397,109.813,343239,10149,398
Kanye West,0.667,0.747,1,-7.059,0.189,0.337,0,0.115,0.918,86.917,101552405,540229,25030
Kanye West,0.629,0.696,1,-5.572,0.348,0.0195,0,0.0554,0.623,93.034,323806093,1797312,71502
Luis Miguel,0.78,0.877,6,-3.683,0.0427,0.148,2.36E-06,0.0627,0.909,133.263,562212517,2366696,61907
Luis Miguel,0.374,0.727,10,-4.352,0.0309,0.237,0,0.134,0.283,155.127,157325196,604843,20964
Luis Miguel,0.641,0.593,3,-7.884,0.0264,0.46,0,0.169,0.437,119.828,1006758,13068,1056
Luis Miguel,0.631,0.683,7,-8.788,0.0344,0.291,0,0.0994,0.708,97.959,130543675,344687,11739
Luis Miguel,0.54,0.367,0,-14.238,0.0277,0.0367,0,0.0433,0.252,70.276,375491,4708,234
Luis Miguel,0.401,0.499,0,-7.643,0.0272,0.217,0,0.149,0.262,144.276,117161559,372824,11354
Luis Miguel,0.542,0.665,0,-8.121,0.0297,0.522,0,0.177,0.417,147.977,47486131,183468,7981
Luis Miguel,0.389,0.443,10,-8.546,0.0304,0.571,0.00178,0.114,0.0888,76.54,140665690,411448,15387
Luis Miguel,0.389,0.71,5,-6.265,0.0351,0.161,0,0.918,0.666,160.397,207911622,556658,24537
Luis Miguel,0.663,0.579,10,-6.982,0.0269,0.645,0,0.189,0.48,89.929,9656892,62146,758
Beyoncé,0.78,0.689,7,-5.668,0.141,0.0368,9.69E-06,0.0698,0.642,115.042,8893257,135456,2986
Beyoncé,0.646,0.77,2,-6.596,0.226,0.00249,0,0.0715,0.681,99.165,669084413,3218858,66334
Beyoncé,0.545,0.641,10,-6.398,0.0998,0.00453,6.59E-05,0.171,0.464,121.892,15896207,226588,7996
Beyoncé,0.693,0.887,1,-5.039,0.0795,0.0581,2.71E-06,0.27,0.864,114.942,1230431,15962,860
Beyoncé,0.508,0.72,11,-5.908,0.0628,0.272,0,0.0563,0.472,79.983,1357273902,6931695,203892
Beyoncé,0.652,0.749,0,-5.248,0.0886,0.0848,0,0.604,0.651,94.103,514532529,2260106,93092
Beyoncé,0.903,0.519,1,-9.151,0.26,0.281,0.000106,0.155,0.587,114.991,5840552,72908,3391
Beyoncé,0.587,0.299,8,-7.365,0.0263,0.779,0,0.123,0.356,94.992,231580933,1998224,70570
Beyoncé,0.583,0.621,5,-6.902,0.0479,0.00972,0.00106,0.181,0.399,140.036,687031207,2906283,129479
Beyoncé,0.732,0.899,0,-4.237,0.143,0.00496,4.64E-05,0.372,0.759,127.091,554929045,2987341,238912
Daddy Yankee,0.872,0.681,0,-4.348,0.11,0.0462,1.38E-05,0.129,0.481,96.986,9058435,227824,3837
Daddy Yankee,0.744,0.868,1,-4.524,0.047,0.0326,0,0.0822,0.586,93.037,10845,118,1
Daddy Yankee,0.852,0.797,0,-6.543,0.0614,0.322,2.69E-06,0.0845,0.741,96.008,23852149,380311,7976
Daddy Yankee,0.812,0.855,7,-3.725,0.0554,0.0789,0.000167,0.108,0.573,90.04,87084154,884924,16214
Daddy Yankee,0.819,0.741,8,-6.538,0.0412,0.104,0,0.283,0.84,97.014,1559861,20775,238
Daddy Yankee,0.655,0.797,2,-4.787,0.153,0.198,0,0.067,0.839,177.928,8079646911,50788626,4252791
Daddy Yankee,0.737,0.86,8,-2.652,0.0593,0.11,1.94E-06,0.0574,0.656,93.989,2626439287,13036596,384865
Daddy Yankee,0.77,0.804,4,-5.479,0.0623,0.16,1.00E-05,0.193,0.568,94.017,39763039,135919,4338
Daddy Yankee,0.703,0.909,4,-4.456,0.0358,0.216,1.57E-06,0.162,0.777,97.982,3647171,32718,1675
Daddy Yankee,0.76,0.9,5,-4.782,0.0668,0.0715,0,0.221,0.761,100.046,864990,10360,193
Don Toliver,0.733,0.685,10,-6.228,0.0533,0.363,0.000238,0.333,0.837,150.073,904204,11866,131
Don Toliver,0.652,0.631,6,-5.718,0.0893,0.524,0.000579,0.165,0.35,127.998,284033349,3473758,55136
Don Toliver,0.629,0.692,5,-8.045,0.0376,0.00981,0.331,0.603,0.453,162.948,78483083,1082398,22200
Don Toliver,0.8,0.658,1,-6.142,0.079,0.25,0,0.111,0.462,140.042,188678850,2671691,66140
Don Toliver,0.662,0.515,5,-6.867,0.199,0.458,0,0.163,0.386,69.808,8818478,127447,24904
Don Toliver,0.747,0.497,4,-6.542,0.0401,0.248,0,0.138,0.0663,142.046,24139842,343353,6184
Don Toliver,0.81,0.655,8,-6.779,0.0698,0.127,8.16E-05,0.105,0.809,150.002,30608215,567407,30951
Don Toliver,0.747,0.494,3,-7.957,0.141,0.393,0,0.0982,0.624,76.006,31440593,542757,10632
Don Toliver,0.56,0.707,1,-6.863,0.07,0.264,0.000268,0.108,0.341,147,19221097,390046,7678
Don Toliver,0.594,0.679,7,-3.702,0.345,0.484,7.83E-06,0.114,0.66,106.726,712131,13233,505
Camilo,0.724,0.443,7,-3.743,0.0329,0.73,0,0.101,0.763,97.194,166098054,1014895,14047
Camilo,0.871,0.815,4,-4.439,0.0477,0.127,6.18E-06,0.094,0.823,122.959,20886,365,9
Camilo,0.719,0.753,7,-4.891,0.179,0.118,4.21E-06,0.212,0.675,174.107,902197206,3044369,62305
Camilo,0.69,0.58,0,-4.395,0.199,0.0328,0,0.328,0.708,197.635,15736532,152209,3756
Camilo,0.754,0.778,0,-6.663,0.0335,0.00948,1.61E-05,0.131,0.916,128.925,171403894,3018400,80704
Camilo,0.578,0.634,8,-5.979,0.333,0.00473,0,0.132,0.216,183.89,129179970,897239,13226
Camilo,0.483,0.492,0,-6.591,0.295,0.603,0,0.323,0.66,144.511,174663952,1630182,32142
Camilo,0.589,0.642,9,-5.706,0.279,0.176,0,0.119,0.691,78.791,6825015,112136,1984
Camilo,0.591,0.785,9,-7.768,0.161,0.161,0,0.126,0.785,106.002,24706293,557112,17598
Camilo,0.721,0.637,9,-5.134,0.286,0.0406,0,0.0525,0.691,193.922,794818462,4767981,102284
Britney Spears,0.658,0.783,0,-4.615,0.113,0.0798,0.00018,0.187,0.491,126.027,15181510,165238,6585
Britney Spears,0.774,0.838,5,-3.914,0.114,0.0249,0.025,0.242,0.924,143.04,593978662,3931975,155815
Britney Spears,0.788,0.844,2,-3.131,0.0334,0.25,0.000678,0.0723,0.382,113.324,294678986,1776186,72030
Britney Spears,0.759,0.699,0,-5.745,0.0307,0.202,0.000131,0.443,0.907,92.96,790774922,4595411,175028
Britney Spears,0.751,0.834,1,-5.444,0.0437,0.3,1.77E-05,0.355,0.894,95.053,398575571,2519778,100903
Britney Spears,0.669,0.843,0,-3.766,0.0268,0.169,0,0.195,0.702,147.08,1189091,7582,295
Britney Spears,0.724,0.695,11,-5.226,0.0622,0.073,0,0.0889,0.235,139,355445991,1489871,69084
Britney Spears,0.791,0.733,6,-5.215,0.052,0.147,0.000381,0.0713,0.761,114.98,215417979,1012974,46266
Britney Spears,0.696,0.734,7,-5.294,0.0298,0.0485,0,0.183,0.711,107.987,200917975,2725163,122790
Britney Spears,0.717,0.587,4,-7.296,0.0339,0.0192,0,0.0523,0.544,129.954,127036180,802449,42897
Farruko,0.762,0.766,7,-3.955,0.0343,0.00776,6.98E-05,0.128,0.442,130.001,518925108,4581525,91974
Farruko,0.813,0.56,2,-5.904,0.0618,0.108,0,0.268,0.287,118.033,986386304,3786939,81763
Farruko,0.817,0.672,11,-5.612,0.299,0.441,0,0.13,0.774,93.999,1202913849,3283909,54002
Farruko,0.879,0.703,1,-4.219,0.0701,0.143,0,0.0569,0.788,94.004,567182812,2193036,30404
Farruko,0.826,0.764,11,-4.341,0.0522,0.337,0,0.161,0.761,126.9,2661002503,12824730,365438
Farruko,0.522,0.697,1,-5.288,0.103,0.0291,0,0.319,0.235,169.775,496745873,9294232,318569
Farruko,0.578,0.634,8,-5.979,0.333,0.00473,0,0.132,0.216,183.89,129179970,897239,13226
Farruko,0.756,0.689,10,-3.87,0.0648,0.327,0,0.0586,0.782,162.006,528082104,1592808,25210
Farruko,0.591,0.785,9,-7.768,0.161,0.161,0,0.126,0.785,106.002,24706293,557112,17598
Farruko,0.788,0.814,9,-3.822,0.217,0.562,0,0.208,0.665,97.982,10487689,86026,1945
Wisin & Yandel,0.736,0.727,5,-4.642,0.0571,0.0584,1.91E-06,0.0976,0.644,94.048,,,
Wisin & Yandel,0.625,0.839,6,-4.824,0.0927,0.00762,2.35E-05,0.464,0.771,184.08,,,
Wisin & Yandel,0.803,0.779,11,-4.449,0.0694,0.066,2.23E-05,0.111,0.317,94.009,,,
Wisin & Yandel,0.687,0.781,7,-4.657,0.0944,0.166,4.32E-06,0.255,0.655,180.1,,,
Wisin & Yandel,0.868,0.764,4,-6.574,0.167,0.119,0.00143,0.0918,0.397,96.994,,,
Wisin & Yandel,0.627,0.768,11,-5.296,0.0325,0.00291,0,0.0598,0.237,127.953,,,
Wisin & Yandel,0.686,0.722,2,-5.4,0.256,0.108,0,0.494,0.515,94.006,,,
Wisin & Yandel,0.815,0.757,10,-6.16,0.039,0.382,3.28E-06,0.147,0.734,104.986,,,
Wisin & Yandel,0.691,0.894,9,-1.681,0.115,0.291,0,0.104,0.623,184.019,,,
Disney,0.376,0.43,0,-6.585,0.0328,0.0902,0,0.0912,0.129,77.599,20369344,462099,6079
Disney,0.672,0.322,7,-17.669,0.0339,0.144,2.96E-05,0.074,0.496,113.852,154690126,807784,0
Disney,0.274,0.144,5,-14.516,0.0482,0.92,0.000388,0.29,0.302,61.551,239113558,801663,0
Disney,0.477,0.6,7,-5.652,0.0324,0.271,0,0.112,0.29,152.062,228093498,1681967,72180
Disney,0.511,0.475,10,-14.667,0.161,0.708,0,0.105,0.819,98.957,320120240,722050,0
Disney,0.474,0.82,0,-7.699,0.243,0.493,0,0.0978,0.697,164.718,43190273,179776,0
Disney,0.684,0.481,0,-10.305,0.0391,0.228,0,0.157,0.48,121.208,1548721,23313,0
Disney,0.273,0.227,0,-15.742,0.0351,0.848,2.31E-06,0.102,0.142,129.272,14170,141,0
Disney,0.435,0.391,2,-13.062,0.162,0.814,0,0.0885,0.583,73.531,47339991,105691,0
Disney,0.555,0.692,9,-4.767,0.0277,0.0864,3.25E-05,0.232,0.313,88.995,31222205,322458,11634
Chris Brown,0.733,0.69,9,-5.529,0.0427,0.0635,1.18E-06,0.105,0.31,116.992,83793080,1357047,42849
Chris Brown,0.526,0.606,5,-5.3,0.259,0.152,2.36E-06,0.194,0.492,116.622,2242438,55241,1505
Chris Brown,0.696,0.454,1,-6.756,0.153,0.123,0,0.155,0.136,92.928,445294846,3501617,121415
Chris Brown,0.734,0.846,9,-3.425,0.0489,0.166,1.74E-06,0.235,0.604,98.026,89848525,873194,15899
Chris Brown,0.755,0.578,0,-8.932,0.145,0.316,0,0.25,0.581,94.148,161055631,1813108,56309
Chris Brown,0.672,0.82,11,-4.456,0.0459,0.0368,0.000188,0.184,0.438,120.005,310110524,1069833,54530
Chris Brown,0.58,0.66,6,-7.405,0.0429,0.0166,0,0.174,0.411,123.801,62379960,432601,10064
Chris Brown,0.62,0.62,1,-6.322,0.0375,0.0388,0.000213,0.129,0.459,144.835,83793080,1357047,42849
Chris Brown,0.828,0.726,10,-6.389,0.0419,0.106,0.00101,0.103,0.67,113.017,7338751,63534,1202
Chris Brown,0.662,0.693,3,-4.298,0.0698,0.134,0,0.145,0.655,86.009,595358298,2639677,96771
Tory Lanez,0.645,0.534,6,-10.8,0.0479,0.157,0,0.0863,0.463,105.02,192177,2672,38
Tory Lanez,0.607,0.735,4,-6.065,0.095,0.253,0,0.11,0.964,88.894,13642,278,5
Tory Lanez,0.546,0.529,11,-10.511,0.0583,0.0862,6.50E-06,0.124,0.247,107.331,294691541,2004619,51673
Tory Lanez,0.929,0.7,0,-5.595,0.0906,0.144,0,0.349,0.802,120.009,30154731,518074,17267
Tory Lanez,0.904,0.723,11,-5.224,0.26,0.0631,0,0.185,0.835,145.013,256025742,2437220,70659
Tory Lanez,0.676,0.659,11,-5.123,0.0476,0.194,0,0.283,0.595,134.985,17773546,170898,9500
Tory Lanez,0.383,0.531,5,-7.814,0.0741,0.0753,0.000102,0.108,0.0375,105.971,1516174,29277,1631
Tory Lanez,0.464,0.547,7,-8.137,0.339,0.0511,0,0.155,0.423,67.003,58687130,705272,7076
Tory Lanez,0.744,0.448,4,-10.426,0.291,0.365,0,0.194,0.279,118.027,1985424,53729,2503
Tory Lanez,0.53,0.517,5,-9.253,0.399,0.387,0,0.176,0.381,137.554,9379911,92424,2748
Mariah Carey,0.336,0.627,7,-7.463,0.0384,0.164,0,0.0708,0.35,150.273,753218999,3874002,249083
Mariah Carey,0.561,0.782,3,-7.444,0.0317,0.022,0,0.109,0.704,127.148,17209207,57286,1925
Mariah Carey,0.669,0.727,7,-7.588,0.0353,0.139,0,0.123,0.807,102.322,104948400,697101,27832
Mariah Carey,0.65,0.531,4,-8.335,0.0364,0.457,0,0.249,0.487,78.946,306941658,1298739,43433
Mariah Carey,0.837,0.462,0,-7.89,0.0601,0.0339,0,0.09,0.762,139.986,557340303,2207817,78714
Mariah Carey,0.648,0.759,6,-4.315,0.306,0.0142,0,0.648,0.518,85.996,295026099,2212835,32922
Mariah Carey,0.576,0.526,6,-8.524,0.0325,0.323,2.01E-06,0.0548,0.147,122.06,379787199,1814454,64494
Mariah Carey,0.742,0.468,10,-5.557,0.0625,0.0465,0,0.826,0.369,86.443,204281507,1613939,116298
Mariah Carey,0.501,0.378,4,-9.37,0.029,0.735,0,0.119,0.178,119.987,339244228,1304247,43998
Mariah Carey,0.368,0.505,4,-7.208,0.0285,0.367,6.63E-06,0.154,0.192,173.977,106246436,578830,34527
A.R. Rahman,0.715,0.654,2,-7.266,0.336,0.196,0.000117,0.0667,0.762,175.589,86199720,851792,11886
A.R. Rahman,0.717,0.416,7,-9.875,0.0303,0.635,1.43E-06,0.0976,0.381,100.026,77095861,622085,12320
A.R. Rahman,0.815,0.761,4,-7.162,0.144,0.192,0,0.0272,0.82,121.999,435786754,4077182,159031
A.R. Rahman,0.563,0.495,2,-10.272,0.0362,0.781,0,0.0837,0.244,125.998,82721044,794372,11692
A.R. Rahman,0.673,0.714,9,-8.042,0.039,0.111,0,0.0858,0.78,112.941,26504186,311358,3457
A.R. Rahman,0.7,0.343,2,-10.474,0.0308,0.767,0,0.0789,0.488,137.864,17107007,322723,3748
A.R. Rahman,0.687,0.637,10,-9.55,0.13,0.12,0,0.291,0.56,152,16992074,127548,2513
A.R. Rahman,0.261,0.603,0,-6.733,0.0367,0.558,0,0.184,0.207,158.125,65094477,417473,11032
A.R. Rahman,0.362,0.378,1,-11.008,0.0329,0.679,0,0.091,0.575,87.549,333829289,2718990,94883
A.R. Rahman,0.744,0.7,2,-7.663,0.0375,0.278,0.000155,0.068,0.867,144.033,94808515,735586,13863
Die drei ???,0.518,0.93,1,-6.246,0.858,0.404,0,0.884,0.241,63.653,21912,256,5
Die drei ???,0.415,0.743,1,-9.428,0.836,0.181,0,0.339,0.376,175.024,21912,256,5
Die drei ???,0.509,0.744,7,-7.231,0.899,0.318,0,0.156,0.54,50.977,21912,256,5
Die drei ???,0.572,0.769,1,-9.557,0.761,0.269,0,0.609,0.453,110.304,21912,256,5
Die drei ???,0.54,0.62,4,-7.805,0.482,0.292,0,0.558,0.62,114.792,21912,256,5
Die drei ???,0.584,0.482,1,-10.423,0.865,0.563,0,0.664,0.638,103.357,21912,256,5
Die drei ???,0.58,0.481,1,-11.331,0.821,0.218,0,0.342,0.471,89.886,21912,256,5
Die drei ???,0.574,0.55,1,-11.386,0.909,0.403,0,0.41,0.677,99.695,21912,256,5
Die drei ???,0.464,0.564,7,-9.479,0.483,0.226,4.80E-06,0.668,0.307,100.66,21912,256,5
Die drei ???,0.598,0.609,0,-10.712,0.706,0.181,0,0.477,0.433,120.177,21912,256,5
Pritam,0.577,0.574,0,-6.525,0.0278,0.572,0,0.1,0.436,94.009,404999375,5394887,156860
Pritam,0.483,0.468,8,-7.642,0.0341,0.784,0,0.152,0.319,135.875,9928703,282832,12531
Pritam,0.59,0.555,2,-6.861,0.0271,0.481,0,0.192,0.191,84.027,368043095,2156715,38383
Pritam,0.609,0.538,6,-7.842,0.0273,0.328,0,0.125,0.608,130.015,65425800,605862,12977
Pritam,0.534,0.481,0,-9.016,0.0412,0.697,0,0.142,0.293,124.914,878651534,6735409,247220
